station_id,station_name,operator,latitude,longitude,address,town,postcode,status,total_ports,max_power_kw,district,state,source
459549,[Restricted] RESIDENSI SUNGAI LONG (Residential Condo),ChargeSini,3.04404,101.803787,Sungai Long Residence,Kajang,43000.0,Operational,2.0,22.0,Hulu Langat,Selangor,OCM
459544,[Restricted] IRIS RESIDENCES (Residential Condo),ChargeSini,3.04221,101.807518,Iris Residence,Kajang,43000.0,Operational,3.0,22.0,Hulu Langat,Selangor,OCM
459575,[Restricted] GREEN RESIDENCE (Residential Condo),ChargeSini,3.072992,101.755684,Jalan Sayang 1,Cheras,43200.0,Operational,6.0,22.0,Hulu Langat,Selangor,OCM
459574,[Restricted] IMPERIAL RESIDENCE (Residential Condo),ChargeSini,3.072718,101.759346,Imperial Residence,Cheras,43200.0,Operational,2.0,22.0,Hulu Langat,Selangor,OCM
459576,[Restricted] YOU CITY-YOU VISTA (Residential Condo),ChargeSini,3.074682,101.762955,You City - You Vista,Cheras,43200.0,Operational,5.0,22.0,Hulu Langat,Selangor,OCM
459559,BMC MALL (Shopping Mall),ChargeSini,3.054651,101.786812,BMC Mall,Cheras,43200.0,Operational,2.0,40.0,Hulu Langat,Selangor,OCM
459557,[Restricted] EMERALD RESIDENCES (Residential Condo),ChargeSini,3.052281,101.794403,Emerald Residence,Cheras,43200.0,Operational,4.0,22.0,Hulu Langat,Selangor,OCM
459552,[Restricted] THE NETIZEN (Residential Condo),ChargeSini,3.049329,101.772591,The Netizen Cheras Homestay,Cheras,43200.0,Operational,2.0,60.0,Hulu Langat,Selangor,OCM
459543,[Restricted] PARKLAND RESIDENCES (Residential Condo),ChargeSini,3.041734,101.772774,"10, Jalan Seksyen 2/2",Cheras,43200.0,Operational,2.0,22.0,Hulu Langat,Selangor,OCM
459553,[Restricted] VINA RESIDENCY (Residential Condo),ChargeSini,3.049642,101.753036,Vina Residency,Cheras,43200.0,Operational,2.0,22.0,Hulu Langat,Selangor,OCM
459562,[Restricted] CASA GREEN CONDOMINIUM (TOWER A) (Residential Condo),ChargeSini,3.057322,101.761642,Casa Green Condominium - Cheras,Cheras,43200.0,Operational,3.0,22.0,Hulu Langat,Selangor,OCM
484840,[Public] SAVILLE @ CHERAS (Residential Condo),Unknown,3.0623,101.773537,Saville @ Cheras Service Apartment,Cheras,43200.0,Operational,4.0,22.0,Hulu Langat,Selangor,OCM
459573,[Restricted] CHERAS HEIGHTS CONDOMINIUM (Residential Condo),ChargeSini,3.068582,101.747993,"no 2, Jalan Bukit Cheras 18",Kuala Lumpur,56000.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459546,[Restricted] CLOUD TREE RESIDENCE A (Residential Condo),ChargeSini,3.04292,101.73111,CloudTree Residence,Seri Kembangan,43300.0,Operational,3.0,22.0,Hulu Langat,Selangor,OCM
459548,[Restricted] CLOUD TREE RESIDENCE C (Residential Condo),ChargeSini,3.043346,101.733009,CloudTree Residence,Seri Kembangan,43300.0,Operational,4.0,22.0,Hulu Langat,Selangor,OCM
459589,[Restricted] WIDURI IMPIAN CONDOMINIUM (Residential Condo),ChargeSini,3.084177,101.713982,Widuri Impian Condominium,Desa Petaling,57100.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459596,[Restricted] THE HOLMES 2 CONDOMINIUM (Residential Condo),ChargeSini,3.088864,101.720764,The Holmes 2,Jln Tun Razak,56000.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459577,[Restricted] ALTITUDE 236 (Residential Condo),ChargeSini,3.076023,101.735252,"9, Persiaran Alam Damai",Cheras,56000.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459579,[Restricted] RIANA SOUTH CONDOMINIUM (Residential Condo),ChargeSini,3.076233,101.732903,Riana South @ Bukit Manda'rina - IJM Land,Kuala Lumpur,56000.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459585,IKON CONNAUGHT MALL (Shopping Mall),ChargeSini,3.081166,101.731636,IKON Connaught,Cheras,56000.0,Operational,2.0,47.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459605,PROTON E.MAS CHERAS- ABLE MOBILITY SDN BHD (Car Showroom),ChargeSini,3.102519,101.734657,Proton e.MAS Cheras - Able Mobility Sdn Bhd,Willayah Persekutuan,56100.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459620,[Restricted] SUNWAY VELOCITY TWO (Residential Condo),ChargeSini,3.129367,101.725037,Sunway Velocity TWO TOWER C&D,Kuala Lumpur,55100.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459615,[Restricted] TRION 2 @ KL (Residential Condo),ChargeSini,3.12525,101.712776,Trion 2 @ KL,Kuala Lumpur,55200.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459629,PLAZA BERJAYA (Shopping Mall),ChargeSini,3.143053,101.709023,Plaza Berjaya,Jln Raja Laut,55100.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459630,MELIA HOTEL (Hotel),ChargeSini,3.143214,101.709831,Meliá Kuala Lumpur,Kuala Lumpur,51000.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
279460,Pavilion KL,Shell Recharge (Malaysia),3.1506265487112097,101.7076360551264,"Pavilion Kuala Lumpur, 168 Jalan Bukit Bintang",,55100.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459637,WISMA CHUANG (Commercial),ChargeSini,3.149054,101.711357,Wisma Chuang,Kuala Lumpur,50250.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459634,JOURNAL HOTEL BUKIT BINTANG (Hotel),ChargeSini,3.148212,101.710533,The Kuala Lumpur Journal Hotel,Jalan Tun Ismail,50200.0,Operational,2.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
295953,Pavilion Hotel,Shell Recharge (Malaysia),3.1484076738907305,101.71524155835608,"170, Jln Bukit Bintang, Bukit Bintang",Kuala Lumpur,55100.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
460902,[Restricted] TRX RESIDENCES TOWER B (Residential Condo),Unknown,3.143634,101.719177,TRX Residences @ TRX,Kuala Lumpur,55188.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459631,[Restricted] THE HORIZON RESIDENCES (Residential Condo),ChargeSini,3.145089,101.722572,The Horizon Residences KL,Jln Tun Razak,55000.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
259247,BYD Trec Kuala Lumpur (TNBX),Go ToU,3.1411330863188027,101.72109755703808,Jln Tun Razak,"Kuala Lumpur,",55100.0,Operational,1.0,30.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
274440,ParkEasy @ MyTOWN Shopping Centre,(Unknown Operator),3.134935653344625,101.72291988173652,"Level 3, No.6, Jalan Cochrane, Seksyen 90",,55100.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459628,[Restricted] RESIDENSI PANDANMAS 2 (Residential Condo),ChargeSini,3.140326,101.737648,Residensi Pandanmas 2,Kampung Pandan,55100.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459635,[Restricted] SENTRIO PANDAN CONDOMINIUM (OUTDOOR) (Residential Condo),ChargeSini,3.148235,101.737785,Sentrio Pandan,Kuala Lumpur,55100.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459617,SHAMELIN STAR RESIDENCE (Residential Condo),ChargeSini,3.126423,101.737045,Shamelin Star Residences Rigel,Kuala Lumpur,56100.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459614,[Restricted] PARC 3 RESIDENCE (Residential Condo),ChargeSini,3.121749,101.730713,"5, Jalan Pudu Perdana",Kuala Lumpur,56100.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459611,[Restricted] VILA VISTA CHERAS CONDOMINIUM (Residential Condo),ChargeSini,3.114405,101.730003,Vila Vista Condominium,Kuala Lumpur,56100.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459674,[Restricted] PANGSAPURI ONE JELATEK (Residential Condo),ChargeSini,3.173146,101.734619,One Jelatek Condominium,Klang,54200.0,Operational,2.0,22.0,Gombak,Selangor,OCM
459653,[Restricted] GCB COURT (Residential Condo),ChargeSini,3.160379,101.748093,GCB Court Condominium,Kuala Lumpur,55000.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459641,[Restricted] D'SURIA CONDOMINIUM (Residential Condo),ChargeSini,3.151467,101.747108,D'Suria Condominium - Ampang,Ampang,68000.0,Operational,4.0,22.0,Hulu Langat,Selangor,OCM
459654,[Restricted] NOVO AMPANG (Residential Condo),ChargeSini,3.160543,101.739365,NOVO Ampang,Kuala Lumpur,55000.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459652,GREAT EASTERN MALL OUTDOOR (Shopping Mall),ChargeSini,3.160346,101.736938,Great Eastern Mall,Kuala Lumpur,55000.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459655,GREAT EASTERN MALL (LEVEL P1) (Shopping Mall),ChargeSini,3.16059,101.736671,Great Eastern Mall,Kuala Lumpur,55000.0,Operational,2.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459649,[Restricted] SERI HENING RESIDENCE (Residential Condo),ChargeSini,3.158469,101.737213,"28, Jalan Ampang Hilir",Kuala Lumpur,55000.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484846,[Restricted] MUTIARA UPPER EAST @ DESA PANDAN (BLOCK A) (Residential Condo),Unknown,3.15241,101.738159,"39, Jln 1/76, Desa Pandan",Desa Pandan,55100.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484845,[Restricted] MUTIARA UPPER EAST @ DESA PANDAN (BLOCK C1) (Residential Condo),Unknown,3.151889,101.738106,Mutiara Upper East @Desa Pandan,Kuala Lumpur,55100.0,Operational,3.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459643,[Restricted] DAMAI SURIA CONDOMINIUM (Residential Condo),ChargeSini,3.154796,101.730087,Damai Suria,Jln Ampang,55000.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459668,[Restricted] CHYMES GURNEY RESIDENCY (Residential Condo),ChargeSini,3.169267,101.726036,Chymes Gurney Residency,Keramat,54000.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459656,[Restricted] 202 DESA CAHAYA (Residential Condo),ChargeSini,3.161202,101.725151,202DC Desa Cahaya,Keramat,55000.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459642,[Restricted] THE MANOR KL (Residential Condo),ChargeSini,3.152432,101.719872,The Manor,Jln Tun Razak,50450.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459651,INTERCONTINENTAL HOTEL KL (Hotel),ChargeSini,3.159514,101.717857,"InterContinental Kuala Lumpur, an IHG Hotel",KLCC,50450.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299195,Wisma MCA Jalan Ampang by DC Handal,DC Handal,3.1599740630678923,101.71657119717622,"163, Jalan Ampang",Kuala Lumpur,50450.0,Operational,1.0,150.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459648,SHOPPES AT FOUR SEASON PLACE (Commercial),ChargeSini,3.158184,101.713768,"145, Jln Ampang",Kuala Lumpur,50088.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
210875,GENTARI @ PANTAI HOSPITAL KL ,Jom Charge,3.1538604000008377,101.71300489999624,"8, Jalan Bukit Pantai,",Kuala Lumpur,59100.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
210871,GENTARI @ KUALA LUMPUR CONVENTION CENTRE,Jom Charge,3.154223516420899,101.71278508646026,"Kuala Lumpur Convention Centre, Kuala Lumpur City Centre,",Kuala Lumpur,50088.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
57460,Persiaran Petronas,Shell Recharge Solutions (BE),3.1559369,101.7117102,Persiaran Petronas,Kuala Lumpur,50088.0,Operational,1.0,37.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
270836,Menara Hap Seng 2,Shell Recharge (Malaysia),3.1518490314483643,101.70696258544922,Menara Hap Seng 2 LEVEL BASEMENT 1 PARKING, Kuala Lumpur,50250.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
210685,GENTARI @ SURIA KLCC,Jom Charge,3.158277,101.712381,"Lot Lot 241, Jalan Pinang",Kuala Lumpur,50450.0,Operational,2.0,30.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459657,MENARA TOKIO MARINE (Commercial),ChargeSini,3.16296,101.717049,Tokio Marine Life Insurance Malaysia Bhd.,Kuala Lumpur,50400.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459671,[Restricted] EXPRESSIONZ PROFESSIONAL SUITES (Residential Condo),ChargeSini,3.171628,101.712433,Expressionz Professional Suites by EXSIM,Kuala Lumpur,50400.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459670,GURNEY MALL (Shopping Mall),ChargeSini,3.171486,101.72126,Gurney Mall,Keramat,54000.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459692,[Restricted] BENNINGTON RESIDENCES (Residential Condo),ChargeSini,3.194103,101.714622,"1, Jalan Arena 1",Kuala Lumpur,53200.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
485140,[Restricted] SUNWAY ARTESSA RESIDENCES (Residential Condo),Unknown,3.195318,101.737114,Sunway Artessa Residence,Kuala Lumpur,53300.0,Operational,5.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459696,[Restricted] QUINN RESIDENCE (Residential Condo),Unknown,3.199034,101.738152,Quinn Residence Official,Kuala Lumpur,53300.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459693,[Restricted] SERI RIANA RESIDENCES (Residential Condo),Unknown,3.196209,101.739929,Seri Riana Residence,Kuala Lumpur,53300.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
486081,[Restricted] SUNWAY ARTESSA RESIDENCE (Residential Condo),Unknown,3.195273,101.736145,Sunway Artessa Residence,Kuala Lumpur,53300.0,Operational,5.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459689,[Restricted] FERA RESIDENCE (Residential Condo),ChargeSini,3.191956,101.737511,Fera Residence,Kuala Lumpur,53300.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459687,[Restricted] LEXA RESIDENCE (Residential Condo),ChargeSini,3.191246,101.736626,Lexa Residence,Kuala Lumpur,53300.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459698,SMILE HOTEL WANGSA MAJU (Hotel),ChargeSini,3.20335,101.736328,"No.36&37, jalan metro wangsa,",Setiawangsa,53300.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459700,[Restricted] GAYA APARTMENT (Residential Condo),ChargeSini,3.212245,101.745728,Gaya Apartment Block 6,Kuala Lumpur,53100.0,Operational,2.0,60.0,Gombak,Selangor,OCM
459702,[Restricted] NADAYU 62 (Residential Condo),ChargeSini,3.221433,101.75145,"8a, Jalan Melawati",Kuala Lumpur,53100.0,Operational,2.0,40.0,Gombak,Selangor,OCM
210070,D One Motorsports Sdn Bhd,(Unknown Operator),3.24099245612112,101.71863601816348,"Lot 17972, Jln Gombak Bt 7 1/4 53100, Gombak, Selangor, Malaysia",Gombak,53100.0,Operational,2.0,40.0,Gombak,Selangor,OCM
459703,[Restricted] NADAYU 63 (Residential Condo),ChargeSini,3.22253,101.752602,Nadayu 63,Kuala Lumpur,53100.0,Operational,4.0,22.0,Gombak,Selangor,OCM
474266,AEON Mall Rawang,chargeEV (MY),3.3160697420560723,101.5366024310074,Kompleks Beli Belah AEON Anggun Rawang,Rawang,48000.0,Operational,3.0,240.0,Gombak,Selangor,OCM
305530,Gamuda Gardens (200kW DC x 4),Gentari Go (MY),3.283483660240023,101.54025882934668,"Waterfront Village, ",Rawang,48050.0,Operational,1.0,200.0,Gombak,Selangor,OCM
474265,Lotus's Rawang,Jom Charge,3.302155389564064,101.5979721638696,Jalan Rawan,Rawang,48000.0,Operational,2.0,50.0,Gombak,Selangor,OCM
474264,Petronas Sg Buloh Layby,Jom Charge,3.2247062119811005,101.57709930360306,Hentian Sungai Buloh Arah Selatan,,47000.0,Operational,1.0,180.0,Gombak,Selangor,OCM
459694,[Restricted] SPHERE DAMANSARA (Residential Condo),ChargeSini,3.197164,101.599075,SPHERE Damansara,Petaling Jaya,47830.0,Operational,2.0,22.0,Petaling,Selangor,OCM
479661,DA Square,Shell Recharge (Malaysia),3.191804885864258,101.61730194091795,"6, PERSIARAN PERDANA,",Kuala Lumpur,52200.0,Operational,1.0,11.0,Petaling,Selangor,OCM
479659,Ativo Plaza,Shell Recharge (Malaysia),3.1950082778930664,101.6168212890625,"PERSIARAN PERDANA,",Kuala Lumpur,52200.0,Operational,1.0,11.0,Petaling,Selangor,OCM
459690,[Restricted] DUA MENJALARA KONDOMINIUM (Residential Condo),ChargeSini,3.192754,101.635666,Dua Menjalara Condominium,Jinjang Kepong,52200.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459691,SINCHOIWAH RESTAURANT SDN BHD (Restaurant),ChargeSini,3.194077,101.634285,Sinchoiwah Restaurant,Jinjang Kepong,52200.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459688,[Restricted] UNITED POINT RESIDENCES (Residential Condo),ChargeSini,3.191765,101.653366,JALAN LANG EMAS,Segambut,51200.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484850,[Restricted] FORTUNE CENTRA RESIDENCES (Residential Condo),Unknown,3.215377,101.643318,Fortune Centra Residence,Kuala Lumpur,52100.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
189601,Kiara Bay Sales Gallery,chargEV,3.2255662859760434,101.65056532499057,Off Middle Ring Road 2,Kiara Bay,52000.0,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
210972,GENTARI @ THE BEAT KIARA BAY,Jom Charge,3.226195265,101.6503368,"Kiara Bay, Karya Bayu Metropolitan, 51, Persiaran Putra Bayu, ",Kuala Lumpur,52100.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
470421,EVPower - 168 Park Mall Selayang,EVPower (MY),3.2480458119633084,101.64911251194712,"UG Parking, 168 Park Mall",Batu Caves,68100.0,Operational,2.0,60.0,Gombak,Selangor,OCM
459704,SELAYANG CAPITOL KOMPLEX (Shopping Mall),ChargeSini,3.243213,101.649673,Selayang Capitol Kompleks,Batu Caves,68100.0,Operational,2.0,40.0,Gombak,Selangor,OCM
459705,"[Restricted] RAINTREE BATU CAVES, SELANGOR (Residential Condo)",ChargeSini,3.245793,101.68248,Taman Raintree,Batu Caves,68100.0,Operational,3.0,22.0,Gombak,Selangor,OCM
459699,[Restricted] LAKEVILLE RESIDENCE TAMAN WAHYU (Residential Condo),ChargeSini,3.209003,101.668945,"68, Jalan Sibu",Jalan Ipoh,68100.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
299196,Bamboo Hills DUKE by DC Handal,DC Handal,3.1940416424604336,101.67292912732864,"Bamboo Hills, Off Lebuhraya Duta",Kuala Lumpur,51200.0,Operational,1.0,200.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459697,[Restricted] 1 SENTUL CONDOMINIUM (Residential Condo),ChargeSini,3.200006,101.689575,1 Sentul Condominium,Sentul,51100.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459686,[Restricted] THE REACH @ TITIWANGSA (Residential Condo),ChargeSini,3.18707,101.704689,The Reach @ Titiwangsa,Setapak,53200.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459685,[Restricted] HERITAGE CONDOMINIUM (Residential Condo),ChargeSini,3.186329,101.700851,Heritage Condominium,Setapak,53000.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459682,[Restricted] THE FENNEL SENTUL EAST (Residential Condo),ChargeSini,3.182122,101.693649,The Fennel Sentul East,Sentul,51000.0,Operational,6.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459650,[Restricted] THE FACE SUITES (Residential Condo),ChargeSini,3.158533,101.703842,THE FACE Suites,Kuala Lumpur,50250.0,Operational,6.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459644,CONCORDE HOTEL (Hotel),ChargeSini,3.155288,101.705879,Concorde Hotel Kuala Lumpur,KLCC,50250.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459646,[PARTNER EVHUB] PERTAMA COMPLEX (Shopping Mall),ChargeSini,3.157289,101.695572,Pertama Complex | First Shopping Center,Jalan Duta,50100.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459645,SOGO KL (Shopping Mall),ChargeSini,3.156078,101.69529,Sogo,Kuala Lumpur,50100.0,Operational,2.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459673,[Restricted] HARTAMAS REGENCY 2 (Residential Condo),ChargeSini,3.173123,101.66275,Hartamas Regency 2,Kuala Lumpur,50480.0,Operational,4.0,40.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459680,[Restricted] ICON RESIDENCE MONT KIARA (Residential Condo),ChargeSini,3.179405,101.663658,"20, Persiaran Dutamas",Cheras,50480.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
300078,Menara MATRADE West Wing by DC Handal,DC Handal,3.177577,101.666105,"West Wing Menara MATRADE, ","Kuala Lumpur,",50480.0,Operational,2.0,200.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
306732,United Point Mall Segambut by DC Handal,DC Handal,3.1907406783919754,101.6533966831288,Jalan 1/38C,Kuala Lumpur,52000.0,Operational,1.0,120.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459683,[Restricted] ANJALI NORTH KIARA (Residential Condo),ChargeSini,3.183415,101.652992,Anjali North Kiara,Mont Kiara,51200.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459676,[Restricted] CONCERTO NORTH KIARA CONDOMINIUM BLOCK B (Residential Condo),ChargeSini,3.177837,101.658791,Concerto North Kiara,Mont Kiara,51200.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459679,[Restricted] CONCERTO NORTH KIARA CONDOMINIUM GROUND PARKING (Residential Condo),ChargeSini,3.178471,101.658821,Concerto North Kiara,Segambut,51200.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459672,[Restricted] KIARAVILLE CONDOMINIUM (Residential Condo),ChargeSini,3.172485,101.659172,Kiaraville,Kuala Lumpur,50480.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
484848,[Restricted] TIFFANI KIARA (Residential Condo),Unknown,3.173578,101.658791,"Mont Kiara, 50480 Kuala Lumpur, Federal Territory of Kuala Lumpur",Mont Kiara,50480.0,Operational,5.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459675,[Restricted] WEDGEWOOD RESIDENCES (Residential Condo),ChargeSini,3.174555,101.657722,Wedgewood Residences,Mont Kiara,50480.0,Operational,2.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459678,[Restricted] RESIDENSI HARMONI 2 (Residential Condo),ChargeSini,3.178458,101.644836,Residensi Harmoni 2,Segambut,51200.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459677,[Restricted] VILLA ORKID CONDOMINIUM (Residential Condo),ChargeSini,3.178057,101.644402,Villa Orkid,Segambut,51200.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
479658,Plaza Arkadia,Shell Recharge (Malaysia),3.185770273208618,101.63587951660156,"JALAN RESIDEN 3, DESA PARKCITY",Kuala Lumpur,52200.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459684,[Restricted] BREEZEWAY RESIDENCES (Residential Condo),ChargeSini,3.185125,101.634544,"12, Persiaran Residen",Pandan Perdana,52200.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
272730,The Waterfront,Shell Recharge (Malaysia),3.186992993439432,101.62775212846486,"5, Persiaran Residen",Kuala Lumpur,52200.0,Operational,1.0,11.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
189600,Petronas Penchala Link KL-Bound,chargEV,3.16462824487445,101.6206206353678,Petronas,Kampung Palimbayan Indah,,Operational,1.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
189599,"Hamza Motors, The Nizra Building",chargEV,3.1614231844645246,101.62373989272623,No. 8 Jalan Seri Penchala,Wilayah Persekutuan,60000.0,Operational,3.0,60.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459663,[Restricted] KIARAMAS SUTERA CONDO (Residential Condo),ChargeSini,3.167461,101.643799,Kiaramas Sutera,Mont Kiara,50480.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459666,[Restricted] CASA KIARA 2 CONDOMINIUM (Residential Condo),ChargeSini,3.168871,101.646622,Casa Kiara 2,Mont Kiara,50480.0,Operational,5.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459669,[Restricted] SUNWAY MONT RESIDENCE (Residential Condo),ChargeSini,3.169577,101.647079,Sunway Mont Residences,Mont Kiara,50480.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459665,[Restricted] KIARA DESIGNERS SUITES (Residential Condo),ChargeSini,3.16838,101.647987,Kiara Designer Suites - Serviced Condominium,Mont Kiara,50480.0,Operational,3.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459659,[Restricted] LANAI KIARA CONDOMINIUM (Residential Condo),ChargeSini,3.165365,101.648788,Lanai Kiara Condominium,Mont Kiara,50480.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
459661,[Restricted] I-ZEN KIARA 2 (Residential Condo),ChargeSini,3.165764,101.654022,I-zen @ Kiara 2,Kuala Lumpur,50480.0,Operational,4.0,22.0,WP Kuala Lumpur,W.P. Kuala Lumpur,OCM
