series,model,variant,h,origin,origin_month,converged,MASE,MAE,RMSE,MAPE
full_2020_2026,ARIMA,tuned,12,41,2023-06,True,1.9612049319967368,287.6083235212518,397.9924047982011,24.646602188452764
full_2020_2026,ARIMA,tuned,12,42,2023-07,True,1.786312554664901,282.4587443397192,355.67282351818784,25.38300085190735
full_2020_2026,ARIMA,tuned,12,43,2023-08,True,1.5729372233025412,270.8346086883539,337.35922549130663,25.516215582174823
full_2020_2026,ARIMA,tuned,12,44,2023-09,True,2.036509755496507,356.6572483466193,457.2910126049239,27.60750918053721
full_2020_2026,ARIMA,tuned,12,45,2023-10,True,1.7972893076500303,340.9977152544183,427.55089879213864,26.71102362711658
full_2020_2026,ARIMA,tuned,12,46,2023-11,True,1.9131574568935223,392.4839142763253,468.3419443941146,30.89156766384888
full_2020_2026,ARIMA,tuned,12,47,2023-12,True,1.0996944121830343,261.3602774862919,303.7307995015183,23.83124047816342
full_2020_2026,ARIMA,tuned,12,48,2024-01,True,1.07447702312596,267.7465894045551,346.9362996431404,20.79733203274785
full_2020_2026,ARIMA,tuned,12,49,2024-02,True,1.5168001271023204,381.7960153255786,436.64586308546876,29.500714077562172
full_2020_2026,ARIMA,tuned,12,50,2024-03,True,1.0138196766651388,270.8451198437536,316.4520807237409,21.93569654890516
full_2020_2026,ARIMA,tuned,12,51,2024-04,True,1.0700714169345058,294.5473185396373,385.5015072203323,19.953322428451177
full_2020_2026,ARIMA,tuned,12,52,2024-05,True,1.3527305713354931,392.3561222919299,479.65386607618774,30.16806511154146
full_2020_2026,ARIMA,tuned,12,53,2024-06,True,1.3539656370069988,404.5158423145704,497.620366556897,28.13373217436824
full_2020_2026,ARIMA,tuned,12,54,2024-07,True,1.396350028171567,427.03564561962213,504.28459118983005,29.370608032960522
full_2020_2026,ARIMA,tuned,12,55,2024-08,True,1.7072593078099154,525.6987874630117,612.8405330790639,31.7745736292715
full_2020_2026,ARIMA,tuned,12,56,2024-09,True,2.339240614297917,724.479290158707,856.0571463886021,37.81373057053734
full_2020_2026,ARIMA,tuned,12,57,2024-10,True,3.1045556359188575,948.6787626165647,1111.1431570780064,45.3799131987014
full_2020_2026,ARIMA,tuned,12,58,2024-11,True,3.939093069417466,1190.8211472222354,1365.4695594232765,52.87416948184425
full_2020_2026,ARIMA,tuned,12,59,2024-12,True,4.466719244215903,1345.6104645029764,1674.6831188646293,50.98198909268948
full_2020_2026,ARIMA,tuned,12,60,2025-01,True,5.571521614937784,1664.4796807826551,1950.9541377523744,59.71509687370631
full_2020_2026,ARIMA,tuned,12,61,2025-02,True,4.675928307422149,1436.433389294116,1720.9935850360705,49.51162690095156
full_2020_2026,ARIMA,tuned,12,62,2025-03,True,3.036205545888858,941.389077077355,1303.9986174204648,28.97937321168282
full_2020_2026,SARIMA,base,12,36,2023-01,True,14.657350238424081,1310.9297219314708,1598.9386893360347,197.8637035647959
full_2020_2026,SARIMA,base,12,37,2023-02,True,9.133235303429485,886.1431708617998,1195.023810263681,132.74614731822177
full_2020_2026,SARIMA,base,12,38,2023-03,True,7.906073253663033,891.818955040499,1374.8610966123276,105.90002431354068
full_2020_2026,SARIMA,base,12,39,2023-04,True,8.604718906010435,1021.2151119799961,1555.7426386499826,111.60741000632821
full_2020_2026,SARIMA,base,12,40,2023-05,True,11.004688685879252,1491.616974129516,2101.159751752359,152.11254288380235
full_2020_2026,SARIMA,base,12,41,2023-06,True,13.733941135099672,2014.0658024880731,2626.806203970135,205.79618130814873
full_2020_2026,SARIMA,base,12,42,2023-07,True,11.732798769632335,1855.2361396142344,2406.213338111323,176.50202218721816
full_2020_2026,SARIMA,base,12,43,2023-08,True,13.071383238741232,2250.6829338344583,2798.2059867640314,211.2634237777153
full_2020_2026,SARIMA,base,12,44,2023-09,True,12.532609859015919,2194.856241102842,3128.0629156410896,203.86822702731925
full_2020_2026,SARIMA,base,12,45,2023-10,True,15.326330557429959,2907.8477688997914,3996.380271024016,276.19273323732256
full_2020_2026,SARIMA,base,12,46,2023-11,True,17.302697611467604,3549.6453580539705,4584.46249006838,332.58875362781663
full_2020_2026,SARIMA,base,12,47,2023-12,True,19.98051548072316,4748.69473965444,5748.524707553677,424.8501209147343
full_2020_2026,SARIMA,base,12,48,2024-01,True,19.45045922599606,4846.817575458105,5637.075546603312,434.32685958121954
full_2020_2026,SARIMA,base,12,49,2024-02,True,17.288069967386917,4351.605797151197,5168.680104364763,376.41459491345444
full_2020_2026,SARIMA,base,12,50,2024-03,True,4.849625371929373,1295.5926929512168,1662.4353224646527,100.34107009184203
full_2020_2026,SARIMA,base,12,51,2024-04,True,4.353280273718025,1198.2817325860997,1513.3530378723542,90.4988155811724
full_2020_2026,SARIMA,base,12,52,2024-05,True,3.96251938273889,1149.3188462378987,1417.6499218439285,82.36202265991737
full_2020_2026,SARIMA,base,12,53,2024-06,True,3.5663650121726826,1065.5005618084151,1292.8311830214932,74.42652468528364
full_2020_2026,SARIMA,base,12,54,2024-07,True,3.173113381167947,970.4103512825122,1163.2024259946108,66.63973448723877
full_2020_2026,SARIMA,base,12,55,2024-08,True,2.0662803271274113,636.2484348806938,847.9231358854184,43.3958746128255
full_2020_2026,SARIMA,base,12,56,2024-09,True,1.829278573310991,566.5404551351112,761.7602791793639,38.0777120503936
full_2020_2026,SARIMA,base,12,57,2024-10,True,1.5093139701947178,461.21064576136433,601.4519540142875,25.900957307536814
full_2020_2026,SARIMA,base,12,58,2024-11,True,1.9751448917475454,597.1030042884421,771.4148129489225,27.359892842764648
full_2020_2026,SARIMA,base,12,59,2024-12,True,3.12419281819268,941.1709846614916,1261.6369030452615,34.43445224349519
full_2020_2026,SARIMA,base,12,60,2025-01,True,3.7557350123973476,1122.0174750428903,1443.3864841169107,38.17739545614635
full_2020_2026,SARIMA,base,12,61,2025-02,True,2.843687376060809,873.573593761933,1213.6141904298527,27.53649899938874
full_2020_2026,SARIMA,base,12,62,2025-03,True,3.237597881826184,1003.8316694490086,1329.2462560664483,31.831098076828564
full_2020_2026,SARIMA,tuned,12,36,2023-01,True,19.651425598870222,1757.5917527269069,2153.9418507704154,253.18072530817085
full_2020_2026,SARIMA,tuned,12,37,2023-02,True,10.741425669149978,1042.176259103142,1366.1017204694128,154.23132949803087
full_2020_2026,SARIMA,tuned,12,38,2023-03,True,8.087731823644893,912.3103609328379,1424.0195981635893,107.67609440912742
full_2020_2026,SARIMA,tuned,12,39,2023-04,True,8.66425447879124,1028.280842689883,1573.4007671150625,111.66593790907615
full_2020_2026,SARIMA,tuned,12,40,2023-05,True,11.092527470684338,1503.5229740302946,2119.3100969626003,153.15585735568155
full_2020_2026,SARIMA,tuned,12,41,2023-06,True,14.276701163240572,2093.660902021614,2731.4514937904523,213.94357095036557
full_2020_2026,SARIMA,tuned,12,42,2023-07,True,12.308548389320052,1946.2759266920173,2507.7669778923314,185.89007413064104
full_2020_2026,SARIMA,tuned,12,43,2023-08,True,13.090086987231263,2253.9034198959853,2806.5671406457395,211.17954595927543
full_2020_2026,SARIMA,tuned,12,44,2023-09,True,12.510566673649908,2190.9957823860514,3116.5359897498724,203.4676260421366
full_2020_2026,SARIMA,tuned,12,45,2023-10,True,14.895395425916787,2826.08692236085,3886.2238668471173,268.11542752430347
full_2020_2026,SARIMA,tuned,12,46,2023-11,True,17.13235843062916,3514.7003051994857,4543.3157857045935,329.07792850264275
full_2020_2026,SARIMA,tuned,12,47,2023-12,True,19.936859680625695,4738.3192281478305,5740.121260504647,423.6446076743156
full_2020_2026,SARIMA,tuned,12,48,2024-01,True,19.764492020064633,4925.070723513731,5711.373631372815,441.7628645687308
full_2020_2026,SARIMA,tuned,12,49,2024-02,True,17.078210970991105,4298.781877128714,5092.551668627356,371.63347317941924
full_2020_2026,SARIMA,tuned,12,50,2024-03,True,4.473462863536638,1195.0996940369646,1550.2846148522242,92.53075567461259
full_2020_2026,SARIMA,tuned,12,51,2024-04,True,3.8350928710206946,1055.645729465142,1365.430854657098,79.74914607491287
full_2020_2026,SARIMA,tuned,12,52,2024-05,True,3.6454265907776624,1057.346874215561,1319.1134336417097,75.85925917608938
full_2020_2026,SARIMA,tuned,12,53,2024-06,True,3.1860649065833475,951.8806786001127,1178.2990917703867,66.67469178845501
full_2020_2026,SARIMA,tuned,12,54,2024-07,True,2.8903433508414706,883.9328348817962,1075.6211068071761,60.96384154926794
full_2020_2026,SARIMA,tuned,12,55,2024-08,True,1.732597789178099,533.5010052459071,748.4411539913891,36.96526549088248
full_2020_2026,SARIMA,tuned,12,56,2024-09,True,1.706280844023087,528.4471922783622,714.4862562601572,35.72260920225621
full_2020_2026,SARIMA,tuned,12,57,2024-10,True,1.5615692347642693,477.17861849101746,622.1541018638399,25.246020782625628
full_2020_2026,SARIMA,tuned,12,58,2024-11,True,2.1108242761623126,638.1200296178521,815.0330288161538,29.01048470110979
full_2020_2026,SARIMA,tuned,12,59,2024-12,True,3.553688581329415,1070.5576691021731,1366.7419758270698,40.508915031693434
full_2020_2026,SARIMA,tuned,12,60,2025-01,True,3.8975007375721735,1164.3696698817773,1477.7764970426686,39.7962108942023
full_2020_2026,SARIMA,tuned,12,61,2025-02,True,2.9044028980066896,892.2252490563582,1230.9854927676495,28.20155521501241
full_2020_2026,SARIMA,tuned,12,62,2025-03,True,3.5289163520212177,1094.156260998427,1410.6923971891524,35.58518984479049
full_2020_2026,ProphetLogistic,base,12,36,2023-01,True,4.830419134369497,432.02488237139215,547.5534986323556,61.57336929550886
full_2020_2026,ProphetLogistic,base,12,37,2023-02,True,3.5944394568874776,348.74695241904175,477.77577412640386,51.01903156695767
full_2020_2026,ProphetLogistic,base,12,38,2023-03,True,5.780055938645917,652.0004662100156,826.6600286550974,84.29963098082467
full_2020_2026,ProphetLogistic,base,12,39,2023-04,True,4.4575410653352225,529.0246372850219,703.972139812685,64.93265046561206
full_2020_2026,ProphetLogistic,base,12,40,2023-05,True,5.003616089047393,678.2089801438411,850.9058080222641,77.23924459150416
full_2020_2026,ProphetLogistic,base,12,41,2023-06,True,4.33747255077697,636.085086415889,784.7212790422356,67.68070220501609
full_2020_2026,ProphetLogistic,base,12,42,2023-07,True,4.035755590616994,638.149496072663,779.9366579676538,64.57262183208947
full_2020_2026,ProphetLogistic,base,12,43,2023-08,True,4.11364815960875,708.304357658978,854.8659973854697,69.89137038576835
full_2020_2026,ProphetLogistic,base,12,44,2023-09,True,3.0305490063656815,530.7449506061644,682.2663933607024,50.98493898468311
full_2020_2026,ProphetLogistic,base,12,45,2023-10,True,3.688247297646313,699.7670861543747,868.468110962509,67.81099255852185
full_2020_2026,ProphetLogistic,base,12,46,2023-11,True,4.180327284369639,857.5934038328513,1017.8760455360804,81.79510557305264
full_2020_2026,ProphetLogistic,base,12,47,2023-12,True,6.022709929502081,1431.3950502570303,1614.0536966538978,131.5409050486365
full_2020_2026,ProphetLogistic,base,12,48,2024-01,True,5.256697659756062,1309.905041836894,1491.5283094314345,121.16760856944772
full_2020_2026,ProphetLogistic,base,12,49,2024-02,True,3.9462361121335947,993.3129594502424,1175.2840470394665,87.52402765791855
full_2020_2026,ProphetLogistic,base,12,50,2024-03,True,4.242179882319064,1133.3117171338642,1270.2193651210546,95.3706385862411
full_2020_2026,ProphetLogistic,base,12,51,2024-04,True,3.672787754636013,1010.9697049869574,1113.3708190586956,81.69349588665838
full_2020_2026,ProphetLogistic,base,12,52,2024-05,True,3.8074293436772484,1104.3353679150466,1167.9348163567693,86.20586084084914
full_2020_2026,ProphetLogistic,base,12,53,2024-06,True,3.3610897315902144,1004.1717505287329,1046.5397732132963,76.19397486862167
full_2020_2026,ProphetLogistic,base,12,54,2024-07,True,2.91835844929468,892.5004901356361,935.9599468544019,66.47407831068652
full_2020_2026,ProphetLogistic,base,12,55,2024-08,True,2.3795295692499256,732.7040500319499,779.8249315094195,53.51166939268938
full_2020_2026,ProphetLogistic,base,12,56,2024-09,True,1.6584141501535816,513.622540130626,561.1560575111325,35.991467168125844
full_2020_2026,ProphetLogistic,base,12,57,2024-10,True,1.0439148107024254,318.9956718560048,374.1362037331767,21.009473622062025
full_2020_2026,ProphetLogistic,base,12,58,2024-11,True,0.8951975440028948,270.62578810754104,378.5431092759541,14.22709630445268
full_2020_2026,ProphetLogistic,base,12,59,2024-12,True,1.4938643796273166,450.03042095779443,738.9798225137421,17.560898815977524
full_2020_2026,ProphetLogistic,base,12,60,2025-01,True,1.8835833875556698,562.7163443538366,888.6922296404099,16.75411233223588
full_2020_2026,ProphetLogistic,base,12,61,2025-02,True,1.9524024984469297,599.7731260461838,919.1830954552348,17.675824937066412
full_2020_2026,ProphetLogistic,base,12,62,2025-03,True,1.9422497157368441,602.2031906986684,911.537289356809,17.655454364034128
full_2020_2026,ProphetLogistic,tuned,12,36,2023-01,True,4.844339035888004,433.26985587138626,559.8091240870501,61.9075146613854
full_2020_2026,ProphetLogistic,tuned,12,37,2023-02,True,3.7348095581151353,362.3662234072053,486.088321160452,50.6335955809792
full_2020_2026,ProphetLogistic,tuned,12,38,2023-03,True,4.8343771407674705,545.3262361252943,708.9342332798661,71.70366231377398
full_2020_2026,ProphetLogistic,tuned,12,39,2023-04,True,3.80284682578309,451.3249868420678,573.6836750257678,53.79222197280593
full_2020_2026,ProphetLogistic,tuned,12,40,2023-05,True,4.677605203012006,634.020236123725,765.3532335394733,71.13105650462198
full_2020_2026,ProphetLogistic,tuned,12,41,2023-06,True,3.9498343886829663,579.2384203108799,691.4576864641731,60.71216739013614
full_2020_2026,ProphetLogistic,tuned,12,42,2023-07,True,3.5387190076352155,559.5561229514209,670.1711540986553,55.56062829459062
full_2020_2026,ProphetLogistic,tuned,12,43,2023-08,True,3.6250435264884544,624.1744619110667,742.9184635547657,60.51402162019765
full_2020_2026,ProphetLogistic,tuned,12,44,2023-09,True,2.777109813937697,486.35973479730774,625.58986483609,46.098158004466725
full_2020_2026,ProphetLogistic,tuned,12,45,2023-10,True,3.3160236050213188,629.1454960695572,781.1329534471292,60.455491217023315
full_2020_2026,ProphetLogistic,tuned,12,46,2023-11,True,3.858894325208728,791.6514890498707,936.2780657338658,75.02973923541427
full_2020_2026,ProphetLogistic,tuned,12,47,2023-12,True,6.138753175550739,1458.9746165908084,1627.5577495696202,133.62537710328138
full_2020_2026,ProphetLogistic,tuned,12,48,2024-01,True,4.980968941051276,1241.1968029028355,1401.7720043972558,114.23331995713772
full_2020_2026,ProphetLogistic,tuned,12,49,2024-02,True,3.5126055747362503,884.1631721159833,1029.2882548138261,77.24359474427386
full_2020_2026,ProphetLogistic,tuned,12,50,2024-03,True,3.9530534874949934,1056.0706900966834,1166.4365655016372,88.31165986523418
full_2020_2026,ProphetLogistic,tuned,12,51,2024-04,True,3.278757650971126,902.509177379489,984.4617577350214,72.56805922910505
full_2020_2026,ProphetLogistic,tuned,12,52,2024-05,True,3.359679268710388,974.4665774163744,1024.9713699880492,76.07427952170478
full_2020_2026,ProphetLogistic,tuned,12,53,2024-06,True,2.974068094580672,888.5437174311177,923.8861641900045,67.27689535368899
full_2020_2026,ProphetLogistic,tuned,12,54,2024-07,True,2.706797237616726,827.8002525202406,863.6993589147887,61.266282654691175
full_2020_2026,ProphetLogistic,tuned,12,55,2024-08,True,2.2293685174969236,686.4665028300618,724.9362607786834,49.51827685741483
full_2020_2026,ProphetLogistic,tuned,12,56,2024-09,True,1.6374295748742322,507.1234694023983,536.0754702463269,34.59857868577992
full_2020_2026,ProphetLogistic,tuned,12,57,2024-10,True,1.1173627243680282,341.4396168273532,377.6182233728206,21.996704067883208
full_2020_2026,ProphetLogistic,tuned,12,58,2024-11,True,0.9984313658132093,301.83424547421976,372.5866510550203,16.14512765276127
full_2020_2026,ProphetLogistic,tuned,12,59,2024-12,True,1.4689188825106325,442.51552688740804,728.3213291615318,16.93514784555682
full_2020_2026,ProphetLogistic,tuned,12,60,2025-01,True,1.8494873607462918,552.5302322390648,874.6125902913554,16.4366392744875
full_2020_2026,ProphetLogistic,tuned,12,61,2025-02,True,1.9441817137005108,597.2477216944508,909.280346225122,17.67611623012997
full_2020_2026,ProphetLogistic,tuned,12,62,2025-03,True,1.8174044968533913,563.4943735234441,879.2522635657834,16.38403593236913
from_2021_no_covid,SeasonalNaive,base,6,36,2023-12,True,1.9178166206685066,655.1656278382308,677.8390048676968,58.9820869069602
from_2021_no_covid,SeasonalNaive,base,6,37,2024-01,True,1.8235454244188798,645.6325174875305,669.0077703287755,55.02893248455426
from_2021_no_covid,SeasonalNaive,base,6,38,2024-02,True,1.851006130215811,654.537071111811,673.9049575607382,52.09460859599867
from_2021_no_covid,SeasonalNaive,base,6,39,2024-03,True,1.5588309003195289,579.2150233958391,601.5597106792358,49.031470444247965
from_2021_no_covid,SeasonalNaive,base,6,40,2024-04,True,1.32575443582608,502.6358622270277,554.727811903472,41.51150262989163
from_2021_no_covid,SeasonalNaive,base,6,41,2024-05,True,0.9699474490913071,384.0481598424935,431.8823589172745,34.42272483542585
from_2021_no_covid,SeasonalNaive,base,6,42,2024-06,True,0.7871281998134522,318.25922247722184,356.7999364709282,28.04023575229125
from_2021_no_covid,SeasonalNaive,base,6,43,2024-07,True,0.6071375648308224,249.2227420254479,271.50582799014506,22.50122735556289
from_2021_no_covid,SeasonalNaive,base,6,44,2024-08,True,0.7365748502994012,302.02150704471046,363.67198953364516,25.332399847107418
from_2021_no_covid,SeasonalNaive,base,6,45,2024-09,True,0.7637040483946024,312.60221193944375,375.64508374654474,22.567636517588106
from_2021_no_covid,SeasonalNaive,base,6,46,2024-10,True,1.0634635188515396,426.3709794214262,496.93481720215283,27.868968867130196
from_2021_no_covid,SeasonalNaive,base,6,47,2024-11,True,1.4685723838181213,578.4817072150162,658.0286489493102,32.40827353535181
from_2021_no_covid,SeasonalNaive,base,6,48,2024-12,True,1.7406876790830947,678.8412645333764,737.6663296223464,36.73984583332139
from_2021_no_covid,SeasonalNaive,base,6,49,2025-01,True,1.9352604903347472,743.7921262634214,770.0510852450075,39.32153709505481
from_2021_no_covid,SeasonalNaive,base,6,50,2025-02,True,2.0401128041080896,801.7241045484458,834.0870788272393,38.69539339862796
from_2021_no_covid,SeasonalNaive,base,6,51,2025-03,True,2.3786058674511725,938.2256736359441,964.5524681278433,44.212716835753746
from_2021_no_covid,SeasonalNaive,base,6,52,2025-04,True,2.7045075125208684,1094.6315390600694,1152.9967850752887,47.46701118424947
from_2021_no_covid,SeasonalNaive,base,6,53,2025-05,True,3.0766924048174045,1295.0363753335798,1413.6498830573855,51.76016702857932
from_2021_no_covid,SeasonalNaive,base,6,54,2025-06,True,4.018878400888395,1733.1404136481754,1974.596691836901,56.20370581051609
from_2021_no_covid,SeasonalNaive,base,6,55,2025-07,True,4.86650518099852,2114.464827676183,2281.829997593143,62.932840395886814
from_2021_no_covid,SeasonalNaive,base,6,56,2025-08,True,4.662740229006824,2092.255823342684,2272.1372807216853,61.57193686627057
from_2021_no_covid,SeasonalNaive,base,6,57,2025-09,True,4.418336823212683,2063.1326950185667,2256.9401850301424,58.19626552561883
from_2021_no_covid,NaiveDrift,base,6,36,2023-12,True,2.766390677706226,945.0559900630396,980.6843165281747,99.57852111166723
from_2021_no_covid,NaiveDrift,base,6,37,2024-01,True,0.8115248912454567,287.3231735949588,339.4388619190864,24.45056316599232
from_2021_no_covid,NaiveDrift,base,6,38,2024-02,True,1.5278150920456248,540.2530003676285,573.8521173943035,42.10478205047982
from_2021_no_covid,NaiveDrift,base,6,39,2024-03,True,1.0740027501244813,399.06735741062965,443.83390911253593,37.37422463726437
from_2021_no_covid,NaiveDrift,base,6,40,2024-04,True,0.4874461858297488,184.80642212684498,242.00983971387404,15.093247095426033
from_2021_no_covid,NaiveDrift,base,6,41,2024-05,True,1.467270409094227,580.9618872980144,598.1850361569759,54.53068047409947
from_2021_no_covid,NaiveDrift,base,6,42,2024-06,True,0.5447171323200434,220.24525489403788,242.898254347096,20.032374934855
from_2021_no_covid,NaiveDrift,base,6,43,2024-07,True,0.5759658469463357,236.42712295190202,248.93144014443882,21.28103144426011
from_2021_no_covid,NaiveDrift,base,6,44,2024-08,True,0.44764647449287437,183.55074544648676,214.3615795847349,15.300124236676401
from_2021_no_covid,NaiveDrift,base,6,45,2024-09,True,0.7638959981386693,312.6807815302462,428.7305357370212,19.645261344016415
from_2021_no_covid,NaiveDrift,base,6,46,2024-10,True,1.0351393307818817,415.0150545641086,506.56386705816163,24.938958622936138
from_2021_no_covid,NaiveDrift,base,6,47,2024-11,True,1.3789879189610998,543.1937127372094,675.149896441264,27.78550584904585
from_2021_no_covid,NaiveDrift,base,6,48,2024-12,True,0.9286868255806868,362.17349419326007,448.0998004850225,22.278773861514736
from_2021_no_covid,NaiveDrift,base,6,49,2025-01,True,2.0063506490157943,771.114701464982,851.7566695704182,38.25498754021393
from_2021_no_covid,NaiveDrift,base,6,50,2025-02,True,1.5093201688453821,593.1330651951349,658.8928914401514,27.726439274934968
from_2021_no_covid,NaiveDrift,base,6,51,2025-03,True,0.5650649669036526,222.88621518845846,304.16809284776957,10.03410170191499
from_2021_no_covid,NaiveDrift,base,6,52,2025-04,True,0.9196662319856701,372.2288284574625,450.11584779751615,15.406114252340682
from_2021_no_covid,NaiveDrift,base,6,53,2025-05,True,1.3291791341671153,559.475924660387,609.286141419041,26.07794674478548
from_2021_no_covid,NaiveDrift,base,6,54,2025-06,True,1.9013807842603172,819.9700389559338,1268.6449406924269,21.920916831359335
from_2021_no_covid,NaiveDrift,base,6,55,2025-07,True,3.202276997762129,1391.3685136271026,1705.4398146255232,37.57302118710428
from_2021_no_covid,NaiveDrift,base,6,56,2025-08,True,2.2439697345940384,1006.9097813774525,1388.1936419527535,24.94805701871381
from_2021_no_covid,NaiveDrift,base,6,57,2025-09,True,2.329956518952181,1087.968089478202,1399.853425797607,27.703336943113143
from_2021_no_covid,ETS,base,6,36,2023-12,True,3.1818941854023013,1087.000539690415,1121.0528364943877,107.61319492853725
from_2021_no_covid,ETS,base,6,37,2024-01,True,0.8380419203997145,296.7116187962126,344.9820165650656,31.67322568131455
from_2021_no_covid,ETS,base,6,38,2024-02,True,0.475541882950404,168.15708288392483,186.75648128053396,13.981974475447197
from_2021_no_covid,ETS,base,6,39,2024-03,True,0.6713255452406117,249.44453007254387,285.61032453524666,23.121464727182104
from_2021_no_covid,ETS,base,6,40,2024-04,True,0.7737813329388437,293.3652243181456,354.338582191539,27.78267926828772
from_2021_no_covid,ETS,base,6,41,2024-05,True,1.0578042978825617,418.8348497187872,475.9456894330803,39.690367399201236
from_2021_no_covid,ETS,base,6,42,2024-06,True,1.2895383330694128,521.3985057764539,574.5423700052892,44.698175372681874
from_2021_no_covid,ETS,base,6,43,2024-07,True,1.2779159004155396,524.5692627637451,554.2651747591659,45.487511263988424
from_2021_no_covid,ETS,base,6,44,2024-08,True,1.0289957752230827,421.92433620180077,458.0377076360435,35.840918947921516
from_2021_no_covid,ETS,base,6,45,2024-09,True,0.838557257929328,343.24140904794405,379.0637823694225,26.98114084871273
from_2021_no_covid,ETS,base,6,46,2024-10,True,1.1456853714085757,459.3359200923075,532.2852152929507,29.736060227049173
from_2021_no_covid,ETS,base,6,47,2024-11,True,1.8727710391350185,737.6985975488948,847.2664548176075,41.19385283074235
from_2021_no_covid,ETS,base,6,48,2024-12,True,1.355809364185666,528.7446762045213,627.6614220925437,26.411774970866368
from_2021_no_covid,ETS,base,6,49,2025-01,True,1.6170418998868277,621.4889618119701,686.0898964959096,30.94607691447931
from_2021_no_covid,ETS,base,6,50,2025-02,True,1.5596238259482886,612.9014105362012,662.149097140712,28.91369272486094
from_2021_no_covid,ETS,base,6,51,2025-03,True,1.3450162094449614,530.5329295727332,582.3079970975739,24.14150474069553
from_2021_no_covid,ETS,base,6,52,2025-04,True,1.2553910204569931,508.1112174704769,589.9288620209261,20.99936095067626
from_2021_no_covid,ETS,base,6,53,2025-05,True,0.8820735148655776,371.2809527792436,517.2819109010081,14.24550439399085
from_2021_no_covid,ETS,base,6,54,2025-06,True,1.8158260435371465,783.0745761089512,1143.315237343453,21.736345342234813
from_2021_no_covid,ETS,base,6,55,2025-07,True,2.7551469181573904,1197.0934041683095,1479.4135635492307,31.963735199843494
from_2021_no_covid,ETS,base,6,56,2025-08,True,2.419853269788456,1085.8319028482858,1390.1205653427419,28.18725019731996
from_2021_no_covid,ETS,base,6,57,2025-09,True,2.215208363767232,1034.3866899318016,1323.5716080201503,26.308484308301942
from_2021_no_covid,ETS,tuned,6,36,2023-12,True,0.48690477821360634,166.3366931320862,184.992124131977,15.069495495965256
from_2021_no_covid,ETS,tuned,6,37,2024-01,True,2.998787009136937,1061.7308349941302,1104.829236225729,90.68364898669475
from_2021_no_covid,ETS,tuned,6,38,2024-02,True,1.459142857837454,515.9697079940479,708.6642199405901,46.16662803637371
from_2021_no_covid,ETS,tuned,6,39,2024-03,True,0.9866992009277211,366.627964991493,406.15234991250037,32.882843730781694
from_2021_no_covid,ETS,tuned,6,40,2024-04,True,1.356404074784891,514.256119560287,555.4348110182547,43.73736142027481
from_2021_no_covid,ETS,tuned,6,41,2024-05,True,0.6208710605363188,245.8322752658576,294.92717257300785,22.832044192940938
from_2021_no_covid,ETS,tuned,6,42,2024-06,True,1.0968798667877135,443.5009870533294,608.630850370252,34.698709521421904
from_2021_no_covid,ETS,tuned,6,43,2024-07,True,1.347083656319459,552.9618030785995,705.9635887960479,44.66946756293665
from_2021_no_covid,ETS,tuned,6,44,2024-08,True,1.3222995749472348,542.1891749736118,681.042013379001,42.615315116661655
from_2021_no_covid,ETS,tuned,6,45,2024-09,True,1.16530936651628,476.9888104331747,611.6048392796844,35.583394557659105
from_2021_no_covid,ETS,tuned,6,46,2024-10,True,0.8849771432510091,354.81101574692,489.24012392143743,23.77900845222799
from_2021_no_covid,ETS,tuned,6,47,2024-11,True,1.1652421456659505,458.99764504029343,546.5600938437925,26.122192041793618
from_2021_no_covid,ETS,tuned,6,48,2024-12,True,1.2041149773170698,469.5862122009524,508.32500256953864,27.56666790835485
from_2021_no_covid,ETS,tuned,6,49,2025-01,True,0.8354314368390229,321.0871755286644,400.06509899964243,18.69755993377024
from_2021_no_covid,ETS,tuned,6,50,2025-02,True,3.246244463140955,1275.710063735839,1453.2765035687294,63.888250863029285
from_2021_no_covid,ETS,tuned,6,51,2025-03,True,0.9577616436285699,377.78287507504865,433.15109630877737,17.4485616302698
from_2021_no_covid,ETS,tuned,6,52,2025-04,True,0.612477538108199,247.89623510943272,298.7213949815513,11.90117763995418
from_2021_no_covid,ETS,tuned,6,53,2025-05,True,2.0081773293559033,845.2787433557179,1030.2490074958077,31.977327795458883
from_2021_no_covid,ETS,tuned,6,54,2025-06,True,2.479996203489755,1069.497809391795,1408.9501847021854,31.360817677277815
from_2021_no_covid,ETS,tuned,6,55,2025-07,True,3.693164329512875,1604.6558643508906,1756.8438476130755,47.16515499904255
from_2021_no_covid,ETS,tuned,6,56,2025-08,True,2.1234114092784413,952.8130816246277,1108.3853759366461,27.21221022878965
from_2021_no_covid,ETS,tuned,6,57,2025-09,True,1.6863058597783689,787.4168249989657,907.8558800646028,22.71477740037975
from_2021_no_covid,ARIMA,base,6,36,2023-12,True,0.9672097043040238,330.418740948594,398.1248972658459,38.06404726454709
from_2021_no_covid,ARIMA,base,6,37,2024-01,True,0.8751486264122026,309.849375441977,354.41840367384543,26.6445920094839
from_2021_no_covid,ARIMA,base,6,38,2024-02,True,1.340981265148644,474.1864088823247,509.8633073108137,36.73269893226408
from_2021_no_covid,ARIMA,base,6,39,2024-03,True,0.404167769938702,150.17667681138707,196.62496865966483,12.448029414891968
from_2021_no_covid,ARIMA,base,6,40,2024-04,True,0.4721656972721711,179.013100728978,243.0620455897155,13.76073454716418
